dataset,seed,draw,target_h,measured_h,reliability_gain
adult,11,10,0.5,0.03177702907399671,0.0005181880352513879
adult,11,11,0.5,0.020500863225231543,0.0002031281738777979
adult,11,12,0.5,0.01683938941828384,0.0
adult,11,13,0.5,0.028098914918344688,0.0001119316874959031
adult,11,14,0.5,0.013280507082929827,-0.00021349577443474654
adult,11,15,0.5,0.01253801471058023,-0.0004269915488696041
adult,11,16,0.5,0.02483436633108001,0.0006197521221902313
adult,11,17,0.5,0.033414246830440954,0.0007316838096861344
adult,11,18,0.5,0.030943580476340157,-0.0002031281738776869
adult,11,19,0.5,0.030639929402622754,-0.0004062563477554848
adult,11,0,1.0,0.034916231169771925,-0.0008539830977392082
adult,11,1,1.0,0.028655079057773578,-0.00041662394831254446
adult,11,2,1.0,0.04416590926162404,-0.0002031281738776869
adult,11,3,1.0,0.042515537287281226,-0.0002031281738776869
adult,11,4,1.0,0.04332156599924991,0.0010363760705026648
adult,11,5,1.0,0.034893540538516565,0.0012706070460517527
adult,11,6,1.0,0.037558623887729896,-0.0013618035324335365
adult,11,7,1.0,0.034592290777375245,0.0007213162091290748
adult,11,8,1.0,0.025250514428219413,-0.00030469226081664136
adult,11,9,1.0,0.0250770134547599,-0.0006197521221902313
adult,11,10,1.0,0.04438841084565247,-0.001148307757998679
adult,11,11,1.0,0.03253825766211858,-0.0002031281738777979
adult,11,12,1.0,0.021436677872050745,0.0001119316874959031
adult,11,13,1.0,0.04287964790110596,-0.0007316838096860234
adult,11,14,1.0,0.017517467954586106,0.0
adult,11,15,1.0,0.023490833456952548,-0.00030469226081653034
adult,11,16,1.0,0.03814445781655228,0.0
adult,11,17,1.0,0.04831402298424093,0.0006197521221902313
adult,11,18,1.0,0.03533563609470613,0.00010156408693895447
adult,11,19,1.0,0.0469882985776398,0.0005389232363655072
adult,11,0,1.5,0.052789807193701736,-0.0021950514290585144
adult,11,1,1.5,0.03963687991536857,-0.0008332478966249779
adult,11,2,1.5,0.06023103988378813,0.0004062563477554848
adult,11,3,1.5,0.05810778150575132,0.0005181880352513879
adult,11,4,1.5,0.05847933615010007,-0.0010363760705027758
adult,11,5,1.5,0.051264109662291245,0.0007316838096861344
adult,11,6,1.5,0.05023829295092587,-0.00030469226081664136
adult,11,7,1.5,0.04981501017335656,0.0
adult,11,8,1.5,0.039674502753921696,0.00021349577443485757
adult,11,9,1.5,0.03551154491562825,-0.0005285556358084476
adult,11,10,1.5,0.059861872617225656,-0.002062384540448381
adult,11,11,1.5,0.049966532547557674,0.0012498718449375223
adult,11,12,1.5,0.03852240032201825,-0.00031505986137359
adult,11,13,1.5,0.06009272914816917,-0.00041662394831243343
adult,11,14,1.5,0.0309961370426412,-0.0010467436710597244
adult,11,15,1.5,0.04139421313083506,-0.0011379401574416192
adult,11,16,1.5,0.05686115014051016,-0.0010363760705027758
adult,11,17,1.5,0.0656039489927445,0.0011379401574417303
adult,11,18,1.5,0.04620566071141144,0.0006197521221902313
adult,11,19,1.5,0.0651206350555672,-0.0013307007307621355
adult,11,0,2.0,0.07398129872916832,-0.0010363760705027758
adult,11,1,2.0,0.05967651143271974,-0.0011379401574416192
adult,11,2,2.0,0.0808362340136013,-0.00032542746193064964
adult,11,3,2.0,0.07926234664193701,0.0010156408693886565
adult,11,4,2.0,0.07865646963957969,-0.00018239297276356758
adult,11,5,2.0,0.07080131216196314,-8.082888582472414e-05
adult,11,6,2.0,0.06985082899837675,0.0009348119835639324
adult,11,7,2.0,0.0690834626186507,-0.0004062563477554848
adult,11,8,2.0,0.06073582651397525,0.0008436154971822596
adult,11,9,2.0,0.05433765588594198,-0.0005389232363655072
adult,11,10,2.0,0.07927242778312983,-0.0029971965240123133
adult,11,11,2.0,0.07018123303735999,-0.0005285556358084476
adult,11,12,2.0,0.059149248366520746,0.0018799915676849244
adult,11,13,2.0,0.08052899791122818,0.0019504528529524778
adult,11,14,2.0,0.051453015855405786,0.00019276057332051622
adult,11,15,2.0,0.06206330976414561,-0.0011379401574416192
adult,11,16,2.0,0.0783154521184675,-0.0009348119835638213
adult,11,17,2.0,0.08606694320638246,-0.000945179584121103
adult,11,18,2.0,0.06236181773798831,-0.0006197521221902313
adult,11,19,2.0,0.08600251753648686,0.0004269915488694931
adult,12,0,0.0,0.030208944473378383,0.00010113268608424875
adult,12,1,0.0,0.03122574641140314,-0.00020226537216827545
adult,12,2,0.0,0.029087236312049715,0.0005345952223710926
adult,12,3,0.0,0.03582562758903522,0.0006357279084552303
adult,12,4,0.0,0.03063978675008072,-0.0009391259667075325
adult,12,5,0.0,0.03838642750307571,-0.00031786395422761515
adult,12,6,0.0,0.03298603968779916,0.0010547245487668722
adult,12,7,0.0,0.03539243559395975,-0.00013006447803443066
adult,12,8,0.0,0.03748790791470576,0.0006212620124800283
adult,12,9,0.0,0.03129187090705802,-0.00043346253628684384
adult,12,10,0.0,0.030981470689262106,0.0004189966403117529
adult,12,11,0.0,0.03329254619425426,-0.0006501938044303213
adult,12,12,0.0,0.035028326884048486,-0.00013006447803443066
adult,12,13,0.0,0.03991043960501719,0.00031786395422761515
adult,12,14,0.0,0.03176001563788111,0.0012569899209351476
adult,12,15,0.0,0.035313681513743846,-0.001488187085053827
adult,12,16,0.0,0.037599821038167114,0.0008379932806233947
adult,12,17,0.0,0.031932736417948,-0.00021673126814358845
adult,12,18,0.0,0.04117255962514873,0.00076579238648955
adult,12,19,0.0,0.03267516189465344,-0.00024566306009377037
adult,12,0,0.5,0.03903464480043567,-0.0005345952223710926
adult,12,1,0.5,0.04029587085983422,-0.0005201293263958906
adult,12,2,0.5,0.03133656273004658,-0.0005056634304205776
adult,12,3,0.5,0.04203649015651729,-0.001126925442900717
adult,12,4,0.5,0.022564441986210316,0.0004189966403117529
adult,12,5,0.5,0.04080175609259692,0.00033232985020281713
adult,12,6,0.5,0.03598474037613075,0.0013436567110440834
adult,12,7,0.5,0.03240584484377482,-0.000736860594539368
adult,12,8,0.5,0.04882051604133202,0.0005201293263958906
adult,12,9,0.5,0.043776711274386704,-0.0005490611183460725
adult,12,10,0.5,0.03919894650411098,0.0005201293263957796
adult,12,11,0.5,0.04927575603509431,-0.0002889321622773222
adult,12,12,0.5,0.037966218830001605,-0.0009391259667076435
adult,12,13,0.5,0.029289639878716873,-0.0006357279084551193
adult,12,14,0.5,0.03825388003875711,0.0006357279084552303
adult,12,15,0.5,0.03835026652913839,0.00020226537216827545
adult,12,16,0.5,0.03456482196323655,0.0001155985820593397
adult,12,17,0.5,0.02427228601804776,-0.0004189966403117529
adult,12,18,0.5,0.03576474865127162,0.00020226537216827545
adult,12,19,0.5,0.025416121321443146,-0.0001155985820593397
adult,12,0,1.0,0.047998246281367174,-0.00010113268608424875
adult,12,1,1.0,0.05123714372910837,8.666679010893574e-05
adult,12,2,1.0,0.03544571353357122,0.0005345952223710926
adult,12,3,1.0,0.051907016525998516,0.0009246600707324415
adult,12,4,1.0,0.024511125386558363,-0.00018779947619296244
adult,12,5,1.0,0.04410379383807755,2.893179195029294e-05
adult,12,6,1.0,0.03898771948608482,0.0017626533513559473
adult,12,7,1.0,0.036448521699965625,-0.0008235273846483038
adult,12,8,1.0,0.059502855656723454,0.00041899664031164185
adult,12,9,1.0,0.05807175693739465,-0.0002311971641185684
adult,12,10,1.0,0.050281866047557876,0.0005345952223710926
adult,12,11,1.0,0.0661090881660488,0.0009391259667077545
adult,12,12,1.0,0.04772270418729111,-0.0004045307443365509
adult,12,13,1.0,0.02257641042459381,-0.0006501938044303213
adult,12,14,1.0,0.05293463390731725,0.001126925442900717
adult,12,15,1.0,0.04440234329512715,1.4465895975090959e-05
adult,12,16,1.0,0.03409429826504154,0.0004189966403118639
adult,12,17,1.0,0.02661526768939887,-0.000751326490514348
adult,12,18,1.0,0.04021742590409096,0.0016759865612469005
adult,12,19,1.0,0.03041964671145162,0.0009246600707324415
adult,12,0,1.5,0.057288906194565246,-0.0009101941747572395
adult,12,1,1.5,0.062020284270608975,-0.0005345952223709816
adult,12,2,1.5,0.04153029448326695,0.0005635270143214965
adult,12,3,1.5,0.0625266919813161,-0.0005345952223710926
adult,12,4,1.5,0.04168992585402785,0.0009391259667075325
adult,12,5,1.5,0.05468736807251679,0.0008379932806233947
adult,12,6,1.5,0.04840063406489748,0.0009246600707324415
adult,12,7,1.5,0.05512197370977006,-0.0005056634304206886
adult,12,8,1.5,0.06995592635232982,0.00075132649051457
adult,12,9,1.5,0.07475604136119206,-0.002210581783617993
adult,12,10,1.5,0.06529050344270051,-1.4465895975090959e-05
adult,12,11,1.5,0.08467987446897647,0.0012425240249601677
adult,12,12,1.5,0.06461198150278571,0.0008379932806233947
adult,12,13,1.5,0.032327273527689215,-2.893179195029294e-05
adult,12,14,1.5,0.07035922120532723,0.0015893197711379647
adult,12,15,1.5,0.05174693256631937,-0.0006212620124800283
adult,12,16,1.5,0.04329214297759754,0.0005201293263957796
adult,12,17,1.5,0.039169458550714804,-0.0010836563407172761
adult,12,18,1.5,0.04992978149010793,0.00041899664031164185
adult,12,19,1.5,0.04564665155979544,0.0013436567110440834
adult,12,0,2.0,0.0771128702585103,0.0005779929102965875
adult,12,1,2.0,0.08354418405745263,0.00010113268608413772
adult,12,2,2.0,0.06271783540047864,2.8931791950403962e-05
adult,12,3,2.0,0.07693103236517987,-0.0005345952223709816
adult,12,4,2.0,0.06265209275850206,0.00021673126814347743
adult,12,5,2.0,0.07196175543300924,-0.0002167312681433664
adult,12,6,2.0,0.06891021959617592,0.0032074427484842793
adult,12,7,2.0,0.07659802961584031,0.0015748538751628738
adult,12,8,2.0,0.08055131701890483,-0.00018779947619307347
adult,12,9,2.0,0.09462202656425507,-0.0004189966403117529
adult,12,10,2.0,0.08590235209486838,-0.0012714558169102386
adult,12,11,2.0,0.10596747315850634,-0.0017049183531973044
adult,12,12,2.0,0.08486530879851215,0.002210581783617993
adult,12,13,2.0,0.05283874425544693,-1.4465895975090959e-05
adult,12,14,2.0,0.0910612018317321,0.000736860594539257
adult,12,15,2.0,0.06815022712496538,0.0008524591765987077
adult,12,16,2.0,0.0627566188100147,-0.001141391338875808
adult,12,17,2.0,0.05790820841493689,-0.0004623943282371368
adult,12,18,2.0,0.07109464103186024,-0.0013725885029944873
adult,12,19,2.0,0.06446337778687372,0.0011701945450841578
adult,13,0,0.0,0.01773087414649333,0.0
adult,13,1,0.0,0.014557794532771751,0.00020052135552439676
adult,13,2,0.0,0.013410229857342025,0.0005273187411451996
adult,13,3,0.0,0.01731946032317828,0.00010026067776214287
adult,13,4,0.0,0.016264169841897255,0.00042705806338305674
adult,13,5,0.0,0.01659957392177206,0.0011548981600527641
adult,13,6,0.0,0.013812283691862104,-0.000226536707858771
adult,13,7,0.0,0.014289038860042817,0.0004010427110486825
adult,13,8,0.0,0.020774102264218657,-0.00030078203328653963
adult,13,9,0.0,0.014713051154490118,0.0
adult,13,10,0.0,0.01171727409029811,-0.00032679738562091387
adult,13,11,0.0,0.018306516085412866,0.0005273187411453106
adult,13,12,0.0,0.019740227908143566,0.0
adult,13,13,0.0,0.011932295365198003,-0.00042705806338305674
adult,13,14,0.0,0.012998309496645204,0.00020052135552439676
adult,13,15,0.0,0.01902260271055167,0.0
adult,13,16,0.0,0.012400923100819493,0.0009803921568627416
adult,13,17,0.0,0.009606014186719377,-0.00020052135552428574
adult,13,18,0.0,0.017357147502925014,0.00010026067776225389
adult,13,19,0.0,0.018497163483440444,-0.00032679738562091387
adult,13,0,0.5,0.022600399650254798,0.0006535947712418277
adult,13,1,0.5,0.026689385913927957,-0.0004010427110486825
adult,13,2,0.5,0.023504871421727247,-0.0001745060031899115
adult,13,3,0.5,0.019997685663617117,0.0011809135123871384
adult,13,4,0.5,0.03176097694965639,-0.0001745060031899115
adult,13,5,0.5,0.015058191354925584,0.0006275794189074535
adult,13,6,0.5,0.014705402848240992,-2.6015352334374242e-05
adult,13,7,0.5,0.02624446233133361,0.00010026067776225389
adult,13,8,0.5,0.034007601174531915,2.6015352334374242e-05
adult,13,9,0.5,0.021829589346246923,-0.00030078203328653963
adult,13,10,0.5,0.014814686096431343,-0.00020052135552428574
adult,13,11,0.5,0.030484817211140193,-0.0005533340934796849
adult,13,12,0.5,0.01667876809158358,-0.0006275794189074535
adult,13,13,0.5,0.01721460033538484,-0.0004010427110487935
adult,13,14,0.5,0.012800049906525304,0.00010026067776214287
adult,13,15,0.5,0.014262421826907278,0.00032679738562091387
adult,13,16,0.5,0.022909034962644438,0.000679610123576202
adult,13,17,0.5,0.01579412411357768,-0.0005533340934796849
adult,13,18,0.5,0.03180607540862115,-0.0004010427110486825
adult,13,19,0.5,0.028459725801139823,-0.00020052135552428574
adult,13,0,1.0,0.03198710377308079,-0.00022653670785888202
adult,13,1,1.0,0.042880367807466194,0.0
adult,13,2,1.0,0.0358630371880558,0.00012627603009662813
adult,13,3,1.0,0.030954119039232307,0.00020052135552439676
adult,13,4,1.0,0.04820532220472742,0.0009803921568627416
adult,13,5,1.0,0.026270204226664522,-0.0008801314791004877
adult,13,6,1.0,0.030162986885822744,-0.00017830673476537662
adult,13,7,1.0,0.04246866375417838,-0.0008281007744318503
adult,13,8,1.0,0.04986648711755259,0.00020052135552439676
adult,13,9,1.0,0.03212485394102807,-0.0006275794189074535
adult,13,10,1.0,0.029217233959290836,-0.0003528127379552881
adult,13,11,1.0,0.04652011216537864,-0.0005533340934796849
adult,13,12,1.0,0.02841106267174275,-0.0007538554490040816
adult,13,13,1.0,0.03143137931357062,0.00010026067776214287
adult,13,14,1.0,0.02811451933607142,0.0011548981600527641
adult,13,15,1.0,0.02526103967657851,-0.00030078203328653963
adult,13,16,1.0,0.03571514223716536,0.0005793494458140591
adult,13,17,1.0,0.03206804534261252,-0.000453073415717431
adult,13,18,1.0,0.0484538027788576,-0.0007538554490039706
adult,13,19,1.0,0.044004538624475974,-0.0005273187411453106
adult,13,0,1.5,0.04879708339453687,-0.00025255206019314524
adult,13,1,1.5,0.060805462274557215,0.0012811741901492812
adult,13,2,1.5,0.05108446119154736,-0.0012069288647216236
adult,13,3,1.5,0.04169993971355752,-0.00020052135552428574
adult,13,4,1.5,0.06651160895754656,-0.0006275794189074535
adult,13,5,1.5,0.04350637504308855,0.0009543768045283674
adult,13,6,1.5,0.04780204942460052,-0.0006053647981484334
adult,13,7,1.5,0.06041369137435505,0.000453073415717542
adult,13,8,1.5,0.06756366607083499,0.0015337262503424265
adult,13,9,1.5,0.05035513130357179,-0.0004790887680518052
adult,13,10,1.5,0.045959856164156536,-0.0006535947712418277
adult,13,11,1.5,0.06440706436207767,-5.2030704668748484e-05
adult,13,12,1.5,0.04628431515446772,0.00030078203328653963
adult,13,13,1.5,0.04958608718730299,-0.0005273187411453106
adult,13,14,1.5,0.045893697701647404,0.000575548714238705
adult,13,15,1.5,0.0360306205177842,0.0007538554490039706
adult,13,16,1.5,0.0519058344318032,0.0013332048948180297
adult,13,17,1.5,0.050094162424415487,0.0014074502202459094
adult,13,18,1.5,0.06690728798700235,-0.0005533340934796849
adult,13,19,1.5,0.06130110199492124,0.00045307341571731996
adult,13,0,2.0,0.06970496092189905,0.0006275794189074535
adult,13,1,2.0,0.0814330843211881,0.0016339869281045694
adult,13,2,2.0,0.07136165987423497,0.00017450600319002252
adult,13,3,2.0,0.0600509492943518,0.00025255206019314524
adult,13,4,2.0,0.08766131942038849,0.0018345082836289661
adult,13,5,2.0,0.06345272772723325,-0.0006275794189074535
adult,13,6,2.0,0.06818559754274844,-0.002291382430921751
adult,13,7,2.0,0.0810438461192495,-5.2030704668748484e-05
adult,13,8,2.0,0.08806628481449853,0.0
adult,13,9,2.0,0.07138794470257769,-0.001132683539293633
adult,13,10,2.0,0.06583215233051341,-0.0008801314791005987
adult,13,11,2.0,0.08512230530986219,-0.0019867996660598575
adult,13,12,2.0,0.06686263233041334,0.0003528127379552881
adult,13,13,2.0,0.07045362316946366,0.00010406140933749697
adult,13,14,2.0,0.06636596066393874,0.001477894814098324
adult,13,15,2.0,0.0554997873808009,0.0011548981600526531
adult,13,16,2.0,0.0733844878236735,-0.00042325733180781366
adult,13,17,2.0,0.07083994204700417,0.0029151611182538506
adult,13,18,2.0,0.08813645810009763,0.0
adult,13,19,2.0,0.08131129942278552,0.0003528127379552881
adult,14,0,0.0,0.024753220191578024,-0.00030469226081653034
adult,14,1,0.0,0.02586060844848426,-0.00010248001639678872
adult,14,2,0.0,0.02885496303760759,-0.0018336491416471867
adult,14,3,0.0,0.03092909836276808,-0.000506904505236383
adult,14,4,0.0,0.021827416138833957,0.00020221224441985264
adult,14,5,0.0,0.02323914801494528,0.00020496003279357744
adult,14,6,0.0,0.029272580257206565,0.0001024800163966777
adult,14,7,0.0,0.025991462193612636,0.0006093845216332827
adult,14,8,0.0,0.034794234436890434,-0.00020496003279357744
adult,14,9,0.0,0.028719308218398982,0.00030469226081653034
adult,14,10,0.0,0.029229070298078103,-0.00020496003279357744
adult,14,11,0.0,0.02916949616907539,-0.00010522780477062454
adult,14,12,0.0,0.02584458987499227,-0.0004071722772134301
adult,14,13,0.0,0.029343786730338512,-0.0007118645380299604
adult,14,14,0.0,0.032136060952440315,0.0007146123264039073
adult,14,15,0.0,0.026927346565995415,-0.00020221224441985264
adult,14,16,0.0,0.02506786085496525,0.001013809010472655
adult,14,17,0.0,0.023555474815304067,0.0007173601147776321
adult,14,18,0.0,0.0243606036433915,-0.00020496003279357744
adult,14,19,0.0,0.029624697372315843,-0.0005124000819840546
adult,14,0,0.5,0.030278285919314647,-0.0007118645380299604
adult,14,1,0.5,0.017339458607364373,0.00030469226081653034
adult,14,2,0.5,0.03562388204931645,-0.00030469226081653034
adult,14,3,0.5,0.02816138063334961,0.0
adult,14,4,0.5,0.03266417209420159,0.0006093845216331717
adult,14,5,0.5,0.03178832075310773,-0.000506904505236383
adult,14,6,0.5,0.031790169141367605,-0.000914076782449702
adult,14,7,0.5,0.037176649780253035,0.0003074400491904772
adult,14,8,0.5,0.03499356653361573,-0.0006011411565116642
adult,14,9,0.5,0.03771837704336687,0.0010165567988464908
adult,14,10,0.5,0.029045379611111147,-0.0006148800983807323
adult,14,11,0.5,0.024372548005551713,0.00040442448883948323
adult,14,12,0.5,0.04065484698672726,-0.0005041567168624361
adult,14,13,0.5,0.03366027349209822,0.00010248001639678872
adult,14,14,0.5,0.026302762312446205,-0.00020221224441974162
adult,14,15,0.5,0.030467337920544853,0.0005096522936102188
adult,14,16,0.5,0.029034573476092593,0.00010248001639689974
adult,14,17,0.5,0.03309749026261127,-0.0005124000819840546
adult,14,18,0.5,0.035646974691319736,0.0011162890268695547
adult,14,19,0.5,0.024932192751176713,0.000914076782449702
adult,14,0,1.0,0.035726520147452215,-0.00020496003279357744
adult,14,1,1.0,0.02044834238953133,0.0003989289120919226
adult,14,2,1.0,0.04675531110515887,-0.00030469226081664136
adult,14,3,1.0,0.03394167257042912,-0.00020221224441985264
adult,14,4,1.0,0.04788748763936102,0.000506904505236383
adult,14,5,1.0,0.047225950336695556,-0.000914076782449702
adult,14,6,1.0,0.03339998352867371,-0.0028474581521197306
adult,14,7,1.0,0.04773438921907628,0.0004099200655872659
adult,14,8,1.0,0.041732348878523506,0.001127280180364787
adult,14,9,1.0,0.04689403734822141,-9.97322280229529e-05
adult,14,10,1.0,0.03300648909563465,0.00020221224441974162
adult,14,11,1.0,0.025706005381095118,-0.00030744004919036616
adult,14,12,1.0,0.056308524142899705,0.00010248001639678872
adult,14,13,1.0,0.04964801873972795,-0.00020221224441985264
adult,14,14,1.0,0.03095020327296938,-0.00010522780477062454
adult,14,15,1.0,0.041499940612515114,0.0004016767004656474
adult,14,16,1.0,0.03320095737887501,-0.0013185012712891853
adult,14,17,1.0,0.04532249351367624,-0.0004044244888397053
adult,14,18,1.0,0.046540603710629666,-0.0007091167496560136
adult,14,19,1.0,0.03286031197204765,0.00040442448883948323
adult,14,0,1.5,0.0488355452307171,-0.0009168245708235379
adult,14,1,1.5,0.03865727098156282,-0.0016369324739748947
adult,14,2,1.5,0.05759356130278321,-0.0005096522936101078
adult,14,3,1.5,0.0508029192791822,-0.0008088489776790775
adult,14,4,1.5,0.06477433517772846,0.0007146123264037962
adult,14,5,1.5,0.06437513117650173,-0.0005096522936102188
adult,14,6,1.5,0.051224215279816535,-0.0006093845216331717
adult,14,7,1.5,0.05808291690547442,0.0008088489776790775
adult,14,8,1.5,0.04963201830349174,0.0014264768644337567
adult,14,9,1.5,0.0564336672086729,0.0007118645380299604
adult,14,10,1.5,0.04613765745814446,-0.00030744004919036616
adult,14,11,1.5,0.0427516123402334,0.00019946445604601681
adult,14,12,1.5,0.07369977858865462,0.0009195723591974847
adult,14,13,1.5,0.06731392580447704,-0.00020496003279357744
adult,14,14,1.5,0.04920614933561648,-0.0008198401311743098
adult,14,15,1.5,0.052224547320279716,-0.002448529240027919
adult,14,16,1.5,0.04624714597138138,-0.0007173601147776321
adult,14,17,1.5,0.06293695626771847,0.0002077078211675243
adult,14,18,1.5,0.06185202656890249,-0.0011162890268695547
adult,14,19,1.5,0.05150205636468231,0.0011245323919909511
adult,14,0,2.0,0.06951109043129314,0.0013267446364106927
adult,14,1,2.0,0.059631989514907044,-0.0013267446364106927
adult,14,2,2.0,0.06851187779469399,0.0009113289940758662
adult,14,3,2.0,0.07090859629929253,-0.00040717227721331906
adult,14,4,2.0,0.08427963140961589,-2.7477883738358244e-06
adult,14,5,2.0,0.08420837828753656,-0.00020770782116741326
adult,14,6,2.0,0.07209851233243462,-0.0011190368152433905
adult,14,7,2.0,0.07436118217408473,0.0011217846036172263
adult,14,8,2.0,0.06994638664681191,0.00163418468560117
adult,14,9,2.0,0.07368260788523455,0.00030744004919036616
adult,14,10,2.0,0.06763927381223647,0.0007118645380299604
adult,14,11,2.0,0.06281174894824225,-0.00020496003279357744
adult,14,12,2.0,0.09379018158286001,0.0014264768644336456
adult,14,13,2.0,0.08762083641449814,-0.0014319724411813173
adult,14,14,2.0,0.07026906439920537,-0.00020496003279368846
adult,14,15,2.0,0.06301724125480268,-0.00030469226081653034
adult,14,16,2.0,0.06624337785656888,0.000506904505236383
adult,14,17,2.0,0.08322551146069385,-0.001013809010472655
adult,14,18,2.0,0.08330049444537346,0.000310187837564313
adult,14,19,2.0,0.0729586195333125,-0.000603888944885389
adult,15,0,0.0,0.02697849013954194,-0.0002015316404675449
adult,15,1,0.0,0.022813893519483527,0.0008479440515858361
adult,15,2,0.0,0.025743014165436392,-0.00010076582023377245
adult,15,3,0.0,0.024311446510139216,0.0003022974607014284
adult,15,4,0.0,0.020287562655763258,0.00010076582023388347
adult,15,5,0.0,0.020778995210572616,-0.0004030632809350898
adult,15,6,0.0,0.01551755709751943,-0.0006464124111182912
adult,15,7,0.0,0.0224957883946262,0.00030229746070131736
adult,15,8,0.0,0.01893396283132635,0.00022244038532548416
adult,15,9,0.0,0.02346356446554389,-0.00012167456509160068
adult,15,10,0.0,0.020736289139162183,0.00010076582023377245
adult,15,11,0.0,0.020567722672158874,-0.00042397202579302906
adult,15,12,0.0,0.020179805274939937,-0.0006255036662604629
adult,15,13,0.0,0.021035363616198795,-0.0008270353067280078
adult,15,14,0.0,0.017254034660662918,-0.00010076582023366143
adult,15,15,0.0,0.01924048804220145,0.0007471782313520636
adult,15,16,0.0,0.01101214656003753,-0.00030229746070131736
adult,15,17,0.0,0.024152421394812135,-0.0007262694864943464
adult,15,18,0.0,0.02639902528872358,0.0
adult,15,19,0.0,0.01951125344851593,-0.00044488077065074627
adult,15,0,0.5,0.03343537349344967,0.00044488077065074627
adult,15,1,0.5,0.028936430792329992,0.0003232062055591456
adult,15,2,0.5,0.03219514409271687,0.0003232062055591456
adult,15,3,0.5,0.023809467612363536,0.00010076582023377245
adult,15,4,0.5,0.022820706036699338,0.0006255036662603519
adult,15,5,0.5,0.03511801647840047,0.0008688527964437753
adult,15,6,0.5,0.021511365760095234,-0.0015152652075618445
adult,15,7,0.5,0.03153501661762444,0.0006255036662604629
adult,15,8,0.5,0.02540825228708469,-0.0005247378460266905
adult,15,9,0.5,0.028371045560679636,-0.0002015316404675449
adult,15,10,0.5,0.011836461912080704,-0.0006464124111182912
adult,15,11,0.5,0.01178432933024351,-0.00010076582023388347
adult,15,12,0.5,0.015770277987183532,0.0005247378460266905
adult,15,13,0.5,0.022001532409976172,-0.0005247378460266905
adult,15,14,0.5,0.02891976798809161,-0.00022244038532548416
adult,15,15,0.5,0.026489062844029944,-0.0005038291011689733
adult,15,16,0.5,0.022151469114987568,-0.00020153164046765593
adult,15,17,0.5,0.03935865348085717,0.00010076582023377245
adult,15,18,0.5,0.022943757344500385,-0.0002015316404675449
adult,15,19,0.5,0.014833053866682835,-0.00042397202579302906
adult,15,0,1.0,0.04808263519558749,0.0005247378460266905
adult,15,1,1.0,0.03933484153467831,-0.00012167456509160068
adult,15,2,1.0,0.039333714358610536,-0.001049475692053381
adult,15,3,1.0,0.026895309616232845,-0.0007262694864942354
adult,15,4,1.0,0.026977061802000612,0.00044488077065074627
adult,15,5,1.0,0.0503085294885733,0.002463975079381564
adult,15,6,1.0,0.028169050358091467,0.000423972025792807
adult,15,7,1.0,0.040756107534704315,-7.985707537605524e-05
adult,15,8,1.0,0.04153411849138738,-0.0006464124111182912
adult,15,9,1.0,0.04106337030028696,-0.0010703844369110982
adult,15,10,1.0,0.022958344076406102,0.0012719160773788651
adult,15,11,1.0,0.01780935866758959,0.0008479440515858361
adult,15,12,1.0,0.030773262153998636,0.0008897615413014925
adult,15,13,1.0,0.032445611739313616,0.0003232062055591456
adult,15,14,1.0,0.044511961133476025,-0.0007471782313521746
adult,15,15,1.0,0.04208340979096986,-0.00012167456509160068
adult,15,16,1.0,0.03850147026817118,-0.00010076582023388347
adult,15,17,1.0,0.05545400760430008,-0.00022244038532537314
adult,15,18,1.0,0.030178734232670493,-0.0005038291011688623
adult,15,19,1.0,0.027030137395202998,-0.0006045949214027457
adult,15,0,1.5,0.06520046062924417,0.00015971415075199946
adult,15,1,1.5,0.055165288682715564,-0.0005665553357422359
adult,15,2,1.5,0.05210032312881907,-0.0019392372333548735
adult,15,3,1.5,0.03245641081255977,-0.0010076582023378355
adult,15,4,1.5,0.038544693886425514,0.0002224403853252621
adult,15,5,1.5,0.06724544820162834,0.0015361739524197837
adult,15,6,1.5,0.04178766545980491,-0.0010076582023377245
adult,15,7,1.5,0.05128371170236233,-0.0005038291011689733
adult,15,8,1.5,0.05938121573519928,7.985707537605524e-05
adult,15,9,1.5,0.059181773474680205,-0.0017966539234055556
adult,15,10,1.5,0.03831095047554811,0.0021407688738225295
adult,15,11,1.5,0.02960257929669074,0.0006045949214026347
adult,15,12,1.5,0.0485922346847799,0.0006045949214026347
adult,15,13,1.5,0.04523840769781382,0.0
adult,15,14,1.5,0.06185947480596264,0.0
adult,15,15,1.5,0.06049016413157593,0.0007053607416365182
adult,15,16,1.5,0.05657378899085147,-0.00015971415075188844
adult,15,17,1.5,0.0733275068647087,-0.0005247378460266905
adult,15,18,1.5,0.046634604446987006,-0.0014943564627041273
adult,15,19,1.5,0.0423207907194817,-0.0011122019266268657
adult,15,0,2.0,0.08557747379906033,-0.0010703844369113202
adult,15,1,2.0,0.07640856569005271,-0.0007680869762098919
adult,15,2,2.0,0.0724601069745128,-0.00048669826036640274
adult,15,3,2.0,0.05128047781092462,-0.0005038291011689733
adult,15,4,2.0,0.0588760960069666,-7.985707537594422e-05
adult,15,5,2.0,0.08689128199553572,0.001616031027795728
adult,15,6,2.0,0.06177070105191047,-0.00021866248127011545
adult,15,7,2.0,0.07163323137070524,-0.0005247378460266905
adult,15,8,2.0,0.07991605038807907,-0.0005665553357422359
adult,15,9,2.0,0.0800590979777039,-0.0022206259491984737
adult,15,10,2.0,0.0573268057058205,-0.00022244038532548416
