dataset,scale,seed,raw_uniform_distance,normalized_uniform_distance,raw_weighted_distance,raw_uniform_dot,normalized_uniform_dot,qa_normalized_distance_dot_mismatch,h_base,magnitude,reliability,primitive
adult,robust_quantile,5,0.7331733877117479,0.626071497602493,0.7329913908585323,0.5,0.626071497602493,0,0.5392456555961606,0.10710189010925486,-0.00018199685321562686,0.2331733877117479
adult,robust_quantile,6,0.7536090480924043,0.6416212956518602,0.7511256255944814,0.5,0.6416212956518602,0,0.5508857322974354,0.11198775244054404,-0.0024834224979228825,0.25360904809240425
adult,robust_quantile,7,0.7432799970774654,0.6336698814546916,0.7457696312126691,0.5,0.6336698814546916,0,0.5120364613586469,0.10961011562277378,0.0024896341352037554,0.2432799970774654
adult,robust_quantile,8,0.7447730993470904,0.6183179650444224,0.7487842551071251,0.5,0.6183179650444224,0,0.5454530701776652,0.12645513430266797,0.004011155760034746,0.24477309934709035
adult,robust_quantile,9,0.7453577772037558,0.6414525761439889,0.7491235270726011,0.5,0.6414525761439889,0,0.5419572856083572,0.10390520105976697,0.0037657498688452584,0.24535777720375584
adult,robust_quantile,10,0.7419682451912136,0.625117639950344,0.7415675238928766,0.5,0.625117639950344,0,0.5481692079872824,0.11685060524086965,-0.00040072129833701453,0.24196824519121363
adult,robust_quantile,11,0.7461564040860633,0.631170498263043,0.7495909597595024,0.5,0.631170498263043,0,0.5430386345859952,0.11498590582302037,0.003434555673439088,0.24615640408606332
adult,robust_quantile,12,0.7351968236235669,0.6280797571066767,0.7429411571070883,0.5,0.6280797571066767,0,0.540909119760641,0.10711706651689012,0.007744333483521437,0.23519682362356686
adult,robust_quantile,13,0.737310798926883,0.631438406523628,0.7440472679948258,0.5,0.631438406523628,0,0.5439132039608159,0.10587239240325497,0.006736469067942785,0.237310798926883
adult,robust_quantile,14,0.7426099168431808,0.6279299074157687,0.746889347436482,0.5,0.6279299074157687,0,0.5486811058855974,0.11468000942741208,0.00427943059330127,0.24260991684318078
adult,robust_quantile,15,0.7454751782584488,0.6444821626911391,0.7493536527251585,0.5,0.6444821626911391,0,0.5468859579702275,0.10099301556730966,0.003878474466709747,0.24547517825844878
adult,robust_quantile,16,0.7458089822525049,0.6219627596536597,0.7523862495739538,0.5,0.6219627596536597,0,0.5386199743804208,0.12384622259884526,0.006577267321448921,0.24580898225250492
adult,robust_quantile,17,0.7399151015534497,0.633820515639258,0.7424530919293106,0.5001014404544533,0.633820515639258,0,0.5093849313618206,0.10609458591419174,0.002537990375860888,0.2398136610989965
adult,robust_quantile,18,0.7441255798223896,0.6299081365103356,0.7451403994772726,0.5,0.6299081365103356,0,0.548853942072806,0.11421744331205397,0.0010148196548830368,0.24412557982238958
adult,robust_quantile,19,0.7425678739901107,0.6390950694535067,0.7467151870031306,0.5,0.6390950694535067,0,0.5384612087681214,0.10347280453660401,0.004147313013019849,0.2425678739901107
adult,standardized,0,0.7358811038170583,0.7280980043491876,0.7354109507168701,0.7280980043491876,0.7280980043491876,0,0.8729221717626244,0.007783099467870702,-0.00047015310018816425,0.007783099467870702
adult,standardized,1,0.7495677364557423,0.7415940038535,0.7503061539893767,0.7415940038535,0.7415940038535,0,0.8624231640653122,0.007973732602242212,0.0007384175336344612,0.007973732602242212
adult,standardized,2,0.7255905117885674,0.7298718696326887,0.7254838267674886,0.7298718696326887,0.7298718696326887,0,0.8601018107431752,-0.004281357844121314,-0.00010668502107880062,-0.004281357844121314
adult,standardized,3,0.735376925995405,0.7291659201568197,0.7396668106991547,0.7291659201568197,0.7291659201568197,0,0.8558755991059103,0.0062110058385853595,0.004289884703749691,0.0062110058385853595
adult,standardized,4,0.7328124302706038,0.7281829266761564,0.7299876399886581,0.7281829266761564,0.7281829266761564,0,0.8730106656537577,0.0046295035944474705,-0.0028247902819457105,0.0046295035944474705
adult,standardized,5,0.7246977278070289,0.7187387340657594,0.7219065502609374,0.7187387340657594,0.7187387340657594,0,0.8631991564949589,0.005958993741269514,-0.0027911775460914834,0.005958993741269514
adult,standardized,6,0.7413141000668799,0.735990827664571,0.7427414437813386,0.735990827664571,0.735990827664571,0,0.859473170566933,0.005323272402308898,0.0014273437144586287,0.005323272402308898
adult,standardized,7,0.7427690101740735,0.7350758945695655,0.7357699965294902,0.7350758945695655,0.7350758945695655,0,0.864765531798922,0.007693115604508027,-0.0069990136445833295,0.007693115604508027
adult,standardized,8,0.7372651563682954,0.7373779434317551,0.740893496140133,0.7373779434317551,0.7373779434317551,0,0.8545574132565684,-0.00011278706345974054,0.00362833977183763,-0.00011278706345974054
adult,standardized,9,0.7338455059376428,0.7379009834612023,0.7396241888464337,0.7379009834612023,0.7379009834612023,0,0.8714251623679978,-0.004055477523559503,0.005778682908790911,-0.004055477523559503
adult,standardized,10,0.7322710251821425,0.7251343541089366,0.7317044701350158,0.7251343541089366,0.7251343541089366,0,0.85999765636662,0.007136671073205925,-0.00056655504712666,0.007136671073205925
adult,standardized,11,0.7439985992219691,0.7409130861006188,0.7389889362342648,0.7409130861006188,0.7409130861006188,0,0.8685734957001051,0.003085513121350303,-0.005009662987704333,0.003085513121350303
adult,standardized,12,0.7314257252750191,0.7270230137617605,0.7284214479988973,0.7270230137617605,0.7270230137617605,0,0.8705750148989876,0.004402711513258661,-0.0030042772761218473,0.004402711513258661
adult,standardized,13,0.734937569707383,0.7286068615000307,0.7304378311715034,0.7286068615000307,0.7286068615000307,0,0.8534409174056541,0.006330708207352265,-0.004499738535879594,0.006330708207352265
adult,standardized,14,0.7359506517191975,0.7289283662811894,0.7295977025491607,0.7289283662811894,0.7289283662811894,0,0.8839303711476141,0.007022285438008091,-0.006352949170036815,0.007022285438008091
adult,standardized,15,0.7382354113629453,0.7324546970681121,0.7367788339407942,0.7324546970681121,0.7324546970681121,0,0.8584910655277636,0.005780714294833289,-0.0014565774221511063,0.005780714294833289
adult,standardized,16,0.7414224653247905,0.7380919436357818,0.7413196670220961,0.7380919436357818,0.7380919436357818,0,0.8571107128080572,0.003330521689008714,-0.00010279830269444012,0.003330521689008714
adult,standardized,17,0.7296410157017567,0.7177086433523434,0.7252869922183871,0.7177086433523434,0.7177086433523434,0,0.8707191491156999,0.011932372349413245,-0.004354023483369551,0.011932372349413245
adult,standardized,18,0.7377918943856909,0.7327767699456815,0.7365289149231984,0.7327767699456815,0.7327767699456815,0,0.8552045757688286,0.0050151244400094,-0.0012629794624925417,0.0050151244400094
adult,standardized,19,0.7348820563044351,0.7346307548990854,0.7323481112341419,0.7346307548990854,0.7346307548990854,0,0.8612882100729919,0.00025130140534979084,-0.002533945070293253,0.00025130140534979084
